"","sgCtu1-g1-R1-input","sgCtu1-g1-R1-polysome","sgCtu1-g1-R2-polysome","sgCtu1-g2-R1-input","sgCtu1-g2-R2-input","sgCtu1-g2-R1-polysome","sgCtu1-g2-R2-polysome","sgCtu2-g1-R1-input","sgCtu2-g1-R2-input","sgCtu2-g1-R1-polysome","sgCtu2-g2-R2-input","sgCtu2-g2-R1-polysome","sgCtu2-g2-R2-polysome","sgScr-g1-R1-input","sgScr-g1-R2-input","sgScr-g1-R1-polysome","sgScr-g1-R2-polysome","sgScr-g2-R1-input","sgScr-g2-R2-input","sgScr-g2-R1-polysome","sgScr-g2-R2-polysome"
"March7",32.5264103594278,26.2966012463807,25.1377243310356,22.6314115427988,24.4676730689034,17.7029558587957,20.919527823055,31.5842292105964,23.4063865919891,25.5465128537465,24.5699894683723,19.5300344265728,24.2048698946221,23.2245643619639,30.3839463319669,30.9525708132555,23.5298791832086,29.4473868450876,28.60342455282,29.0950827976935,28.8188343668927
"Cd302",132.125915373079,141.487148010418,173.142489014786,151.064672048182,151.152269813817,161.096898315041,166.8128582254,145.132439746851,170.665995950732,163.422545461467,142.050336462841,121.467287287221,183.01845501954,124.60163102133,122.640656103576,101.111731323301,117.021932471157,141.347456856421,130.636536017357,124.315353771963,140.924100054105
"Ly75",23.4351776502709,19.150785690299,15.903458250247,22.2070725763713,20.9262993352463,17.3488967416198,18.4743882073732,19.958132568659,21.53387566463,15.0273605022038,24.4072743063301,18.1010075173114,19.0181120600602,23.4088863013445,25.2278827119968,15.4762854066278,26.6671964076364,18.917715185329,25.1880902778564,21.1600602165044,17.5794889638046
"Gm13571",51.7190127454255,22.8666097794614,35.1415125852232,57.8515457562794,60.2033534721701,37.8843255378228,35.3186833376253,48.0545327866742,55.5065739181456,29.3033529792975,49.4654092608289,16.1956383049628,32.1085008806211,45.5275190270244,43.6423956404616,21.6667995692789,24.7848060729797,44.0818457620402,53.1511396541207,21.1600602165044,24.4960092118588
"Rbms1",249.503831017971,224.092775838722,229.830622455182,221.363494153001,211.19465175264,237.573667625038,239.080317977771,221.477141028906,195.811142689554,234.802507846935,211.366995492818,259.130212879405,230.934217872159,236.669370164775,225.577783373694,246.588814145602,224.631913269031,225.049423100942,216.446809675817,236.728173672142,235.738065121183
"Tank",81.0129848082642,83.4631256950343,89.0080647231566,96.6078380233223,88.0514287413825,89.9310157626822,88.8400727031037,92.6212365807672,89.4792721716612,73.2583824482437,88.0289026648304,58.5901032797184,82.7411368846774,88.4745309027195,88.389662056631,65.0003987078366,75.2956133862674,86.0220633898923,89.2256079334235,64.8026844130446,64.2660006381708
"Psmd14",106.468436393903,84.3206235617641,93.6251977635509,119.663588532549,120.245735410992,84.2660698878676,92.1002588573461,113.160673981523,123.0507180836,80.7720626993456,103.486843058839,70.0223185538098,81.7531830114276,90.1334283571455,92.072564642324,59.8416369056273,76.5505402760385,93.1608238371863,98.8312355817586,84.6402408660174,85.8801264133403
"Slc4a10",198.794955240229,83.4631256950343,90.8036164610877,245.833707883652,237.111068621675,98.4284345749042,101.880817320073,243.566724648587,233.528862797788,91.6668990634434,224.384208456194,90.5050375865569,99.0423757933004,231.139711983355,231.470427510802,90.7942077188829,96.6293705123765,232.723590581783,239.713774424006,115.057827427242,81.8454896019753
"Ifih1",280.414022229104,208.371981615342,176.733592490648,279.356486231422,254.335022689917,227.305953226937,180.94033156045,242.98541981649,218.281273817864,188.969058315213,223.896062970068,169.101517595935,153.132850353731,293.071883615258,305.312624353946,287.858908563276,222.749522934374,283.230320746388,253.588569916046,208.95559463798,149.569750364173
"Gca",9.29326010269365,9.14664391178458,10.2602956453206,10.4670278385444,9.65829200088291,13.8083055698607,15.2142020531309,6.78188970779676,10.2988101004752,10.1434683389876,7.15946712985682,6.66879224321998,9.63255026418633,8.47880921151062,7.18166004210127,6.1905141626511,9.09821995084065,9.10191957029981,8.1114189030385,11.9025338717837,11.2393454030882
"Kcnh7",14.9500271217246,10.8616396452442,15.133936076848,17.539343945669,20.1214416685061,15.2245420385643,13.8557911555299,14.9201573571529,17.3876014683348,12.0218884017631,18.0613829866842,16.67198060805,12.102434947311,19.9067694531119,20.2559642213113,12.3810283253022,17.5689764567957,23.5579094760701,20.7054640419667,22.4825639800359,14.4094171834464
"Galnt3",9.69731488976728,10.8616396452442,7.43871434285747,7.3552087514096,7.72663360070632,9.20553704657377,7.33541884704526,9.88218214564671,8.15879761206477,7.13799623854682,10.2510552086586,7.14513454630713,9.38556179587386,9.40041890841394,8.4706759470938,7.22226652309295,9.41195167328343,7.67416748084101,8.53833568740895,5.29001505412609,8.64565031006782
"Gm28638",14.3439449411141,15.4349616011365,14.1079065123159,17.6807902678115,17.2239540682412,18.4110740931475,13.3124267964895,17.2453766855403,13.9100811746678,10.8948363640978,16.1088010421778,9.05050375865569,13.3373772888734,20.6440572106345,15.8364811184797,17.5397901275115,15.3728543996963,19.8100602412408,17.9305049435588,15.8700451623783,13.2566638087707
"Scn9a",8.88920531562001,10.2899744007577,6.4126847783254,12.0229373821118,12.7167511344958,7.4352414606942,8.15046538560585,8.9133407588186,12.5725733694113,7.13799623854682,11.390061342954,6.66879224321998,9.63255026418633,10.3220286053173,11.2328528863635,10.3175236044185,9.72568339572621,12.3143617715821,11.0998363936316,5.29001505412609,10.0865920284125
"Xirp2",15.556109302335,15.1491289788932,14.6209212945819,10.3255815164019,13.19966573454,19.8273105618512,10.3239228217674,11.4323283645717,11.1013147836291,11.646204389208,12.203637153165,12.3848998802657,16.795215845248,15.2987209685952,10.6804174985096,12.3810283253022,14.1179275099251,10.5296716597586,10.2460028248907,17.1925489259098,12.3920987777639
"Stk39",11.5155614315987,12.0049701342173,11.7993399921187,14.5689711806767,13.0386942011919,14.1623646870366,14.1274733350501,11.8198649193029,13.9100811746678,13.5246244519834,10.2510552086586,13.8139267895271,10.8674926057487,11.7966041203626,12.7060139206407,22.6985519297207,12.2355371752685,13.5636448498585,8.96525247177939,9.25752634472065,15.5621705581221
"Cers6",88.2859709755896,89.7514433843862,79.517291251235,90.5256461711951,84.0271404076813,82.8498334191639,84.4931578307806,77.3135426688831,76.5054464606729,89.7884790006679,75.3371200255388,73.833056978507,74.8375058986784,93.2669013266168,99.9908052015638,112.461007288162,89.7272726186353,97.8010181279273,102.673486641093,112.412819900179,92.7966466613946
"Nostrin",13.33380797343,21.4374466682451,21.5466208551734,17.1150049792416,15.7752102681087,16.640778507268,20.6478456435348,17.2453766855403,17.7888538099117,16.9057805649793,15.1325100699246,16.67198060805,14.8193080987482,15.4830429079759,17.8620775406108,11.3492759648604,16.9415130119102,14.9913969393173,13.8747954920395,11.9025338717837,21.0377490878317
"Spc25",9.69731488976728,14.0057984899201,13.5948917300499,11.4571520935419,11.9118934677556,15.9326602729161,14.1274733350501,10.0759504230123,9.89755775889825,10.8948363640978,10.2510552086586,10.4795306679171,12.3494234156235,9.95338472655594,9.39140159351704,15.4762854066278,13.1767323425968,11.243547704488,10.0325444327055,10.5800301082522,12.9684754651017
"Dhrs9",27.4757255210073,26.5824338686239,27.7027982423657,21.9241799320863,20.6043562685502,21.2435470305549,26.8965357724993,26.5462539990902,25.5463990803995,34.9386131676239,22.1292620377393,24.2934574574442,28.6506623242465,21.3813449681572,23.9388668070042,25.7938090110463,25.726001240308,24.4502545319818,22.4131311794485,22.4825639800359,28.2424576795549
"Bbs5",6.66690398671501,8.00331342281151,10.0037882541876,7.3552087514096,5.79497520052974,9.20553704657377,8.42214756512604,8.9133407588186,8.56004995364173,10.5191523515427,9.27476423640542,8.09781915248141,7.4096540493741,4.97669236327797,6.99751491281662,5.15876180220925,6.5883661712984,7.85263649202336,4.90954302026014,10.5800301082522,9.22202699740567
"Ppig",139.398901540405,232.66775450602,203.153853777349,129.98917004895,128.777226678439,179.153913291013,197.512944511182,144.357366637388,135.222039111434,192.725898440764,139.609609032208,215.783063298475,176.843743311728,158.701189806753,128.901590499254,210.477481530138,218.043547097733,158.123543907561,133.411495115765,169.280481732035,219.023141188385
"Ssb",125.256983992827,126.052186409281,133.640350780301,133.38388178037,137.952604079278,131.001873355088,119.540158988886,135.44402587857,139.502064088255,125.102776180847,138.470602897913,146.237087047753,106.452029842675,138.610098414261,113.801689897912,140.318321020092,129.571201368869,138.670421688685,132.344203154839,117.702834954305,140.347723366768
"Mettl5",12.7277257928196,13.4341332454336,15.133936076848,13.8617395699642,13.6825803345841,13.1001873355088,16.3009307712117,12.9824745834967,15.1138381993987,18.4085166151997,14.8070797458402,9.52684606174284,15.5602735036856,10.5063505446979,13.2584493084946,12.3810283253022,15.686586122139,13.0282378163115,10.8863780014464,9.25752634472065,15.5621705581221
"Ubr3",12.9297531863564,7.71748080056824,5.89966999605937,12.7301689928243,9.33634893418681,9.55959616374968,7.33541884704526,9.68841386828109,12.0375702473087,9.0164163013223,9.11204907436322,10.00318836483,10.8674926057487,9.76906278717528,11.0487077570789,15.4762854066278,11.9218054528257,9.63732660384685,13.2344203154839,6.61251881765761,12.6802871214328
"Gorasp2",149.096216430172,149.776294055472,143.131124252223,139.748966276782,144.230493879851,158.972543611986,153.77211360843,147.651427352604,134.018282086703,170.560541700013,147.419936810234,175.293967536068,170.669031603917,146.72026374701,139.029572609909,157.858111147603,158.748251556047,147.236934225438,142.376747587544,179.860511840287,163.97916754762
"Tlk1",16.5662462700191,15.1491289788932,13.0818769477838,15.4176491135317,11.5899504010595,17.7029558587957,12.497380257929,12.0136331966686,14.0438319551935,17.2814645775344,13.017212963376,17.6246652142242,17.0422043135604,16.0360087261179,15.6523359891951,13.4127806857441,13.4904640650396,15.8837419952291,16.4362961982622,11.9025338717837,18.7322423384803
"Mettl8",10.5054244639146,26.0107686241374,27.9593056334988,10.7499204828294,9.980235067579,22.3057243820826,17.9310238483329,8.13826764935612,8.69380073416738,19.1598846403099,8.46118842619442,18.1010075173114,16.0542504403105,10.6906724840786,10.8645626277942,16.5080377670696,25.726001240308,8.92345055911746,10.8863780014464,30.417586561225,20.1731840568249
"Dync1i2",156.167175203961,216.089462415911,228.80459289065,165.633643228859,166.60553701523,210.665174719669,210.282006948631,158.696219162444,152.208388238192,186.339270227327,153.928543291922,220.070144026259,178.572662589916,180.08253477491,166.467196873322,271.350870796207,249.730451064454,179.361356238261,166.71100429666,238.050677435674,245.248280462257
"Slc25a12",37.9811499849219,37.4440735138681,38.9891234522185,42.9996819313177,42.0135702038406,36.8221481862951,41.5673734665898,43.4040941298993,39.8577325966443,35.6899811927341,42.3059421309721,42.3944649747556,41.2470742081825,40.5508266637464,40.8802187011918,33.0160755341392,37.9615384155765,43.5464387284932,44.1858871823413,43.6426241965402,30.2597760852374
"Hat1",43.8399443974896,40.0165671140575,43.3497491014797,46.53583998488,51.6718622047235,40.7167984752301,46.7293348774735,48.8296058961367,51.7615520634273,37.1927172429545,45.3975302097739,41.4417803685813,40.7530972715575,44.4215873907404,39.7753479254839,36.1113326154648,41.4125873624471,38.7277754265698,35.8610098871176,37.0301053788826,44.9573816123527
"Itga6",9.09123270915683,5.71665244486536,7.69522173399048,8.62822565069203,6.59983286726999,5.66494587481463,8.69382974464624,7.55696281725925,6.4200374652313,7.13799623854682,7.32218229189902,8.57416145556855,6.42170017612422,10.5063505446979,11.4169980156482,9.28577124397665,10.039415118169,11.9574237492174,9.60562764833507,11.9025338717837,8.06927362272996
"Pdk1",15.3540819087982,12.8624680009471,12.3123547743848,7.49665507355209,8.53149126744657,10.9758326324533,10.8672871808078,13.3700111382279,8.82755151469303,14.2759924770936,10.7392006947852,12.8612421833528,11.6084580106861,8.47880921151062,10.3121272399403,9.28577124397665,13.1767323425968,9.28038858148216,11.3132947858169,22.4825639800359,10.6629687157503
"Rapgef4",177.7841063124,55.451528715194,50.2754486620712,195.903156167352,210.067851019203,64.4387593260164,54.0647537245188,184.661168329438,175.882276391232,48.4632376196074,172.640786926775,52.8739956426727,64.2170017612422,223.951156347509,201.454771437405,37.1430849759066,61.1776858763423,197.56519537886,200.437430261925,55.5451580683239,55.332161984434
"Map3k20",21.2128763213659,21.7232792904884,24.8812169399026,15.8419880799591,18.6726978683736,21.2435470305549,19.0177525664136,14.338852525056,14.7125858578217,21.0383047030854,20.0139649311906,28.5805381852285,22.4759506164348,18.8008378168279,17.6779324113262,20.635047208837,28.2358550198503,20.7024052971525,18.3574217279292,25.1275715070989,19.0204306821492
"Sp3",8.68717792208319,8.86081128954131,7.18220695172445,10.4670278385444,12.5557796011478,6.72712322634237,6.79205448800487,12.2074014740342,11.1013147836291,10.1434683389876,13.3426432874604,9.05050375865569,9.63255026418633,12.9025357566466,10.6804174985096,12.3810283253022,7.21582961618396,10.5296716597586,8.53833568740895,9.25752634472065,7.20470859172318
"Sp3os",21.0108489278291,38.3015713805979,34.1154830206911,20.2268240663764,22.3750431353787,33.6356161317119,28.5266288496205,18.9892911818309,21.132623323053,42.0766094061707,21.6411165516127,27.1515112759671,39.0241779933703,21.7499888469185,20.4401093505959,28.8890660923718,32.3143674116064,22.3086263977936,18.9977969044849,25.1275715070989,33.7180362092645
"Ola1",46.2642731199314,48.8773784035988,64.126847783254,43.4240208977451,50.5450614712872,45.6736261156929,56.5098933402005,51.3485935018898,49.4877887944912,50.3416576823828,48.1636879644913,55.2557071581084,54.3374630287434,45.8961629057857,43.4582505111769,48.492360940767,48.628416978631,43.7249077396755,45.2531791432674,35.7076016153511,57.9258570774544
"Cir1",44.6480539716369,51.164039381545,60.5357443073918,51.3450149377247,54.0864352049443,51.3385719905076,52.4346606473976,53.6738128302772,54.0353153323634,42.8279774312809,56.9503067147701,56.2083917642827,54.0904745604309,49.3982797540184,44.3789761576001,42.3018467781159,56.7854417621433,50.3282611534225,52.7242228697502,55.5451580683239,59.6549871394679
"Scrn3",12.7277257928196,16.5782920901095,19.2380543349762,14.0031858921067,14.1654949346283,17.3488967416198,17.9310238483329,14.1450842476904,14.5788350772961,16.9057805649793,15.9460858801356,13.8139267895271,20.0060659333101,12.5338918778853,11.6011431449328,20.635047208837,19.1376350690096,14.6344589169526,13.8747954920395,17.1925489259098,19.5968073694871
"Wipf1",45.2541361522473,41.1598976030306,40.7846751901496,43.9898061863151,42.3355132705367,40.3627393580542,36.6770942352263,47.8607645093086,46.4115208424012,39.4468213182851,44.5839543995629,40.9654380654942,35.8133279053081,47.5550603602117,51.3764910704168,48.492360940767,38.5890018604621,46.9373499409578,51.4434725166389,44.9651279600717,42.9400632066702
"Atf2",24.8493694050287,19.7224509347855,19.4945617261092,22.3485188985138,22.2140716020307,18.4110740931475,16.8442951302521,24.4148029480683,20.3301186398991,20.2869366779752,21.152971065486,20.00637672966,19.0181120600602,21.3813449681572,20.0718190920266,22.6985519297207,20.7062936812235,22.487095408976,21.1323808263371,15.8700451623783,15.2739822144531
"Atp5g3",410.721691060352,832.344595972397,838.266154222697,384.451103583294,393.092484435934,744.232264303772,766.95879278551,393.930907884309,385.202247913878,775.036117901163,392.468970845787,802.160438398747,822.96557641715,393.15869669896,372.157306284273,790.322308098458,741.975523577177,387.277754265698,392.549983228626,736.634596287058,800.010842024942
"4930441J16Rik",20.000711960145,18.5791204458124,21.0336060729073,20.7926093549464,28.1700183359085,26.9084929053695,18.7460703868934,19.7643642912934,19.6613647372708,13.1489404394284,20.1766800932328,13.33758448644,22.4759506164348,27.0953250889578,22.2815606434424,19.6032948483952,21.0200254036663,26.056475632623,20.4920056497815,27.772579034162,18.4440539948113
"Lnpk",13.7378627605037,14.5774637344067,12.3123547743848,14.7104175028192,13.6825803345841,13.8083055698607,19.561116925454,14.7263890797873,12.9738257109882,11.646204389208,13.830788773587,16.1956383049628,11.8554464789986,16.4046526048792,14.5474652134872,21.6667995692789,10.9806102854973,14.9913969393173,18.7843385122997,15.8700451623783,11.5275337467571
"Mtx2",24.8493694050287,20.8657814237586,28.7288278068978,26.7333548849311,20.9262993352463,27.2625520225454,28.2549466701003,27.1275588311871,24.0751404946174,31.1817730420729,28.3124381953429,39.0600688531456,29.3916277291839,22.3029546650605,22.2815606434424,27.85731373193,27.9221232974075,23.5579094760701,23.6938815325598,22.4825639800359,30.8361527725752
"Hnrnpa3",81.6190669888746,92.3239369845756,101.833434279807,100.143996076885,94.3293185419564,97.3662572233764,97.53390244775,91.0710903618423,91.6192846600716,100.683315364766,82.3338719933534,125.278025711918,73.602563557116,93.8198671447588,84.3384692123687,82.540188835348,101.649078071461,80.4895240432395,78.5526883241623,93.8977672107381,109.223382250523
"Nfe2l2",189.501695137536,157.207942233797,168.781863365525,214.574070690161,224.39431748718,162.513134783745,161.922578994036,233.68454250294,248.375199436136,187.090638252438,241.632015632668,184.344471294724,180.795558804728,200.173626167403,211.766898677345,202.223462646603,162.199300502918,202.383858680784,211.110349871186,146.797917751999,167.149239327978
"Agps",23.6372050438078,21.7232792904884,29.2418425891638,22.6314115427988,22.2140716020307,24.0760199679622,27.9832644905801,24.0272663933371,22.8713834698865,22.9167247658608,25.2208501165411,21.4354036389214,19.2651005283727,23.0402424225832,24.1230119362889,31.9843231736974,21.6474888485519,21.5947503530642,21.7727560028928,25.1275715070989,25.9369509302035
"Rbm45",6.66690398671501,12.2908027564605,9.4907734719216,5.79929920784219,7.72663360070632,7.08118234351829,5.4336435904039,8.33203592672174,6.01878512365434,7.51368025110192,6.99675196781462,10.4795306679171,7.4096540493741,11.2436383022206,7.18166004210127,14.4445330461859,8.78448822839787,9.28038858148216,7.2575853342976,7.93502258118913,10.3747803720814
"Plekha3",13.7378627605037,11.4333048897307,10.7733104275867,14.4275248585342,15.1313241347166,11.3298917496293,10.3239228217674,13.7575476929591,14.5788350772961,9.0164163013223,10.9019158568274,7.62147684939427,12.3494234156235,12.1652479991239,13.8108846963486,8.2540188835348,10.039415118169,12.1358927603997,12.380586746743,6.61251881765761,10.9511570594192
"Sestd1",11.9196162186723,14.8632963566499,12.0558473832518,13.0130616371093,15.1313241347166,14.1623646870366,15.4858842326511,13.5637794155935,13.3750780525652,14.6516764896487,14.3189342597136,10.4795306679171,8.89158485924892,17.6949061805439,11.2328528863635,13.4127806857441,8.78448822839787,14.6344589169526,14.0882538842248,10.5800301082522,11.815722090426
"Cwc22",10.7074518574514,10.5758070230009,10.2602956453206,10.042688872117,9.33634893418681,10.9758326324533,8.15046538560585,10.269718700378,8.56004995364173,10.8948363640978,8.13575810211002,9.52684606174284,9.13857332756139,11.2436383022206,6.99751491281662,9.28577124397665,9.72568339572621,8.56651253675276,7.89796051085328,15.8700451623783,10.9511570594192
"Ube2e3",13.5358353669668,12.8624680009471,19.4945617261092,12.3058300263968,15.4532672014126,18.7651332103235,14.9425198736107,16.0827670213466,14.3113335162448,15.778728527314,14.8070797458402,11.9085575771785,16.0542504403105,14.3771112716919,10.6804174985096,9.28577124397665,15.3728543996963,11.9574237492174,13.2344203154839,11.9025338717837,13.2566638087707
"Itga4",26.4655885533232,20.0082835570288,23.8551873753705,25.7432306299336,23.9847584688592,20.535428796203,18.7460703868934,22.2833518970465,19.5276139567452,18.4085166151997,26.6852865749209,21.4354036389214,17.2891927818729,26.9110031495772,27.6217693926972,21.6667995692789,26.0397329627508,28.1981037668112,22.1996727872633,21.1600602165044,20.1731840568249
"Itprid2",34.9507390818696,32.8707515579758,30.2678721536959,35.3615805356231,27.5261322025163,35.7599708347673,35.0470011581051,34.4907533710807,30.0939256182717,33.0601931048484,32.8684627325245,32.8676189130128,25.6868007044969,33.3622710279005,35.3558648226524,37.1430849759066,32.3143674116064,33.730643113464,39.2763441620812,31.7400903247565,34.2944128966023
"Dnajc10",37.3750678043114,40.5882323585441,33.3459608472921,34.5129026027681,32.9991643363499,42.4870940611097,44.8275596208322,34.2969850937151,32.2339381066821,47.3361855819421,32.5430324084401,44.7761764901913,42.2350280814324,31.1504077553325,34.0668489176599,40.2383420572322,37.6478066931337,31.7674839904581,36.9283018480437,33.0625940882881,36.5999196459538
"Zc3h15",56.9717249773828,74.602314405493,73.1046064729096,52.0522465484372,51.5108906713755,64.0847002088405,64.9320409053266,58.1304832096865,49.3540380139656,73.6340664607988,49.6281244228711,63.3535263105899,63.7230248246172,59.3516644805743,50.8240556825628,81.5084364749062,75.2956133862674,54.6115174217988,47.6012214573049,78.0277220483598,73.1998392919075
"Itgav",38.991286952606,25.4391033796509,20.2640838995083,31.8254224820608,32.5162497363058,24.0760199679622,23.0929852592166,37.0097409768338,30.0939256182717,17.6571485900895,31.8921717602713,17.6246652142242,21.2410082748724,37.9703195124171,39.4070576669147,26.8255613714881,24.4710743505369,39.2631824601168,34.366801141821,23.8050677435674,22.7668791498453
"Calcrl",48.6886018423732,48.5915457813556,40.0151530167505,55.5884046019995,48.6134030711106,49.568276404628,47.2726992365139,49.0233741735023,47.7490286476578,42.0766094061707,40.0279298623813,40.489095762407,42.4820165497448,59.1673425411936,55.6118290439637,62.9368939869529,54.9030514274867,55.1469244553459,45.4666375354526,42.3201204330087,36.0235429586159
"Tfpi",21.0108489278291,16.2924594678663,22.8291578108384,18.105129234239,23.9847584688592,14.1623646870366,14.9425198736107,23.6397298386059,22.2026295672582,19.535568652865,20.0139649311906,13.8139267895271,19.2651005283727,21.5656669075379,18.4145129284648,17.5397901275115,15.0591226772535,18.917715185329,23.0535063560042,19.8375564529728,20.7495607441628
"Ctnnd1",29.6980268499123,22.0091119127316,18.7250395527102,29.1379423613534,27.5261322025163,24.784138202314,21.7345743616156,28.0964002180152,24.8776451777713,19.9112526654201,34.3328991909043,33.3439612160999,20.2530544016225,36.1271001186104,36.092445339791,23.7303042901626,26.3534646851936,31.7674839904581,36.0744682793028,17.1925489259098,27.3778926485481
"Selenoh",64.0426837511714,85.4639540507372,73.1046064729096,71.9961779705286,71.1494177398374,79.3092422474048,68.7355914186093,69.5628115742582,67.9453965070312,71.7556463980233,63.1334828723737,70.9750031599841,88.1748831875518,60.088952238097,60.9520377932185,82.540188835348,78.4329306106952,63.7134369920986,63.1836840868262,75.3827145212967,78.6754178216171
"Tmx2",25.6574789791759,25.7249360018941,24.6247095487695,32.3912077706307,29.779733669389,27.2625520225454,31.5151328243426,31.0029243784995,32.9026920093104,28.9276689667424,28.6378685194273,21.9117459420085,21.9819736798098,27.8326128464805,26.5168986169893,18.5715424879533,20.7062936812235,23.5579094760701,31.5918420434131,17.1925489259098,23.919632524521
"Med19",6.46487659317819,7.71748080056824,9.23426608078858,9.33545726140449,11.1070358010153,6.01900499199054,6.79205448800487,10.4634869777436,9.76380697837259,6.76231222599172,11.7154916670384,5.7161076370457,10.8674926057487,8.84745309027195,9.2072564642324,14.4445330461859,5.64717100397006,10.5296716597586,10.8863780014464,1.32250376353152,6.3401435607164
"Zdhhc5",20.8088215342923,21.7232792904884,18.2120247704441,23.3386431535112,22.5360146687268,21.2435470305549,19.8327991049742,22.4771201744121,23.5401373725147,17.2814645775344,27.6615775471741,19.0536921234857,20.7470313382475,23.4088863013445,24.8595924534275,19.6032948483952,17.5689764567957,23.5579094760701,26.682299023153,13.2250376353152,18.1558656511424
"Clp1",13.5358353669668,9.43247653402785,10.5168030364537,18.388021878524,16.4190964015009,10.2677143981015,10.8672871808078,16.2765352987122,13.3750780525652,9.76778432643249,15.6206555560512,10.9558729710043,11.8554464789986,18.0635500593052,14.1791749549179,7.22226652309295,8.47075650595508,15.8837419952291,15.5824626295213,7.93502258118913,11.815722090426
"Ube2l6",48.0825196617628,100.61308302963,105.681045146803,59.8317942662743,62.6179264723908,117.901686019579,106.227732192396,54.2551176623741,60.8566051391716,100.307631352211,54.5095792841371,86.2179568587727,105.95805290605,54.1906501779157,53.2179423632632,72.2226652309295,80.9427843902375,58.1808976454458,54.8588067916025,87.2852483930805,98.5604135347731
"Timm10",60.6082180610455,165.782920901096,168.781863365525,69.1672515276788,63.261812605783,147.642651862356,148.881834377067,74.4070185083988,75.3016894359421,142.384240758381,77.4524171320874,144.808060138491,180.054593399791,65.4342884801363,61.3203280517878,115.556264369487,127.061347589326,68.8890383163868,74.2835204804578,158.700451623783,170.031122764667
"Prg2",18.1824654183137,31.4415884467595,40.2716604078835,31.8254224820608,17.3849256015892,44.6114487641652,32.058497183383,17.439144962906,24.3426420556687,19.535568652865,28.4751533573851,11.9085575771785,35.5663394369957,11.7966041203626,19.5193837041727,16.5080377670696,29.1770501871786,14.4559899057703,13.8747954920395,13.2250376353152,19.884995713156
"Ssrp1",45.2541361522473,57.7381896931402,57.7141630049286,37.058936401333,38.1502534034875,51.3385719905076,54.6081180835592,37.5910458089306,37.3164677666569,57.4796539209296,41.4923663207611,54.3030225519342,40.2591203349326,48.2923481177344,40.3277833133379,76.3496746726969,70.5896375496257,42.1186866390344,36.9283018480437,47.6101354871348,63.1132472634951
"Olfr1033",25.0513967985655,16.006626845623,21.5466208551734,25.3188916635061,27.6871037358643,18.0570149759716,14.3991555145703,28.8714733274776,25.0113959582969,13.5246244519834,24.2445591442879,11.4322152740914,15.8072619719981,27.2796470283385,25.7803180998507,15.4762854066278,19.7650985138952,28.3765727779935,27.5361325918939,6.61251881765761,16.7149239327978
"Ptprj",67.2751220477605,61.4540137823026,51.0449708354702,60.2561332327017,56.501008205165,48.1520399359243,53.7930715449986,56.3865687133959,47.0802747450295,47.3361855819421,54.8350096082215,57.161076370457,44.9519012328695,78.5211461761635,71.0800199038741,79.4449317540225,62.4326127661134,57.2885525895341,59.127974635307,63.4801806495131,59.366798795799
"Fnbp4",13.1317805798932,12.5766353787038,7.9517291251235,14.5689711806767,14.0045234012802,8.14335969504603,7.87878320608565,14.1450842476904,9.76380697837259,12.0218884017631,10.9019158568274,8.57416145556855,8.64459639093645,15.8516867867372,13.4425944377793,10.3175236044185,11.2943420079401,13.7421138610409,8.1114189030385,6.61251881765761,8.64565031006782
"Mtch2",169.096928390317,191.222024280746,221.622385938926,191.80121282522,193.80972615105,197.56498738416,223.3227515656,189.117838708847,199.422413763747,211.134415055964,175.081514357408,182.439102082375,223.03058688616,151.143990292146,141.975894678464,150.63584462451,164.395422560017,173.828816891608,162.22837806077,175.893000549692,186.169670010127
